2021-2022学年度春季学期  本科生课程开课目录,,,,,,,,,,,,
开课院系,课程号,课序号,课程名,学分,任课教师,课容量,上课时间,上课周次,课程特色,选课文字说明,所属年级,是否二级选课
美术学院,00803984,0,陶瓷艺术,4,董素学,10,"23,24",全周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804104,0,纺织品陈列设计,4,张树新,28,"23,24",全周,实践课,限:美术学院学生选课; 2018-2020级学生选课,,否
美术学院,00804282,0,雕塑创作实践（4）,2,冯崇利,28,"23,24",后八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804302,0,漆塑艺术创作,2,李秉孺,24,"33,34",后八周,实验课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804312,0,雕塑创作实践（3）,2,罗幻,28,"23,24",前八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804402,0,设计心理学导论,2,蒋红斌,40,"23,24",前八周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804522,0,漆画艺术,2,李秉孺,15,"11,12,21,22
31,32,41,42",15-16周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804524,0,陶瓷艺术(1),4,吴昊宇,10,"23,24",全周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804542,0,插图设计,2,张歌明,20,"51,52",后八周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804562,0,博物馆展示设计,2,周艳阳,20,"23,24",后八周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804683,0,写意花鸟,3,金纳,26,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804692,0,木版（黑白）,2,付斌,15,"23,24",前八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804743,1,线描,3,申伟,26,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804743,2,线描,3,姜祖青,26,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804753,1,速写,3,周爱民,26,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804753,2,速写,3,张姗姗,26,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804773,0,构成,3,张柏萌,26,"11,12,31,32
51,52",13-16周,实验课,限:美术学院2021学生选课,,否
美术学院,00804783,0,摄影,3,温海成,36,"11,12,31,32
51,52",13-16周,,限:美术学院2021学生选课,,否
美术学院,00804822,0,经典工笔花鸟画临摹,2,丁荭,20,"23,24",前八周,,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804872,0,铜版画制作,2,闫辉,15,"23,24",后八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804892,0,实验雕塑(4),2,宿志鹏,28,"23,24",后八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00804902,0,实验雕塑(3),2,魏二强,28,"23,24",前八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00805012,0,当代艺术赏析,2,封帆,45,"23,24",后八周,"外文教材,中文授课",限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00805162,0,绘画语言研究与视觉文化,2,付泓,15,"33,34",后八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00805173,0,博物馆写作,3,刘平,20,"11,12,31,32
51,52",13-16周,,限:美术学院学生选课; 2018-2020级学生选课,,否
美术学院,00805242,0,当代工艺美术,2,关东海,24,"53,54",前八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级学生选课,,否
美术学院,00805252,0,文创产品数字化设计,2,吴诗中,35,"23,24",后八周,实践课,限:美术学院学生选课; 优先:2018学生选课; 2018-2020级选课,,否
美术学院,10800012,0,外国美术史,2,刘平,290,16,全周,,限:美术学院2021学生选课,,否
美术学院,10800212,0,外国工艺美术史及设计史,2,王小茉,290,36,全周,,限:美术学院2021学生选课; 除史论系外2021级所有专业选课,,否
美术学院,10800222,0,阅读与写作,2,刘平,290,"33,34",后八周,,限:美术学院2019学生选课; 除史论系外2019级所有专业选课,,否
美术学院,30800062,0,西洋服装史,2,李当岐,20,"51,52",前八周,,限:美02学生选课,2020,否
美术学院,30800123,1,色彩,3,蒋智南,25,,9-12周,,限:美11学生选课,2021,否
美术学院,30800123,2,色彩,3,吴波,25,,9-12周,,限:美12学生选课,2021,否
美术学院,30800123,3,色彩,3,封帆,32,,9-12周,,限:美13、美17学生选课,2021,否
美术学院,30800123,4,色彩,3,徐小鼎,25,,9-12周,,限:美14学生选课,2021,否
美术学院,30800123,5,色彩,3,张歌明,25,,9-12周,,限:美15学生选课,2021,否
美术学院,30800123,6,色彩,3,周爱民,25,,9-12周,,限:美16学生选课,2021,否
美术学院,30800123,7,色彩,3,张雷,25,,9-12周,,限:美18学生选课,2021,否
美术学院,30800123,8,色彩,3,史习平,25,,9-12周,,限:美19学生选课,2021,否
美术学院,30800123,9,色彩,3,丁荭,32,,9-12周,,限:美110、美111学生选课,2021,否
美术学院,30800183,0,素描,3,付斌,14,"11,12,21,22
31,32,41,42
51,52",1-4周,,限:美016学生选课,2020,否
美术学院,30802274,0,装饰基础,4,洪兴宇,15,"11,12",5-10周,,限:美013学生选课,2020,否
,,0,,,,,"31,32,51,52",5-9周,,,,
美术学院,30802823,0,立体裁剪（2）,3,李薇,22,"11,12,31,32
51,52",1-4周,,限:美92学生选课,2019,否
美术学院,30802853,0,平面裁剪（2）,3,朱小珊,22,"11,12,31,32
51,52",5-8周,,限:美92学生选课,2019,否
美术学院,30803093,1,色彩(2),3,宋克,26,,10-12周,,限:美112、美115学生选课,2021,否
美术学院,30803093,2,色彩(2),3,叶健,26,,10-12周,,限:美113、美114学生选课,2021,否
美术学院,30803093,3,色彩(2),3,姜祖青,26,,10-12周,,限:美116、美117学生选课,2021,否
美术学院,30803162,0,创作练习（1）,2,陈辉,12,"11,12,21,22
31,32,41,42
51,52",9-12周,,限:美015学生选课,2020,否
美术学院,30804093,1,图形设计,3,何洁,30,"11,12,31,32
51,52",5-8周,,限:美04学生选课,2020,否
美术学院,30804093,2,图形设计,3,周岳,30,"11,12,31,32
51,52",5-8周,,限:美05学生选课,2020,否
美术学院,30805392,1,造型基础（2）,2,蒋红斌,25,"51,52",前八周,,限:美08学生选课; 实验室：C327,2020,否
美术学院,30805392,2,造型基础（2）,2,史习平,15,"51,52",前八周,,限:美09学生选课; 实验室：C327,2020,否
美术学院,30806143,0,中国古代绘画,3,邱才桢,20,"21,22,41,42",7-12周,,限:美119学生选课,2021,否
美术学院,30806173,1,三维造型基础(2),3,刘亚,25,"11,12,31,32
51,52",1-4周,,限:美11学生选课,2021,否
美术学院,30806173,2,三维造型基础(2),3,臧迎春,25,"11,12,31,32
51,52",1-4周,,限:美12学生选课,2021,否
美术学院,30806173,3,三维造型基础(2),3,金剑平,31,"11,12,31,32
51,52",1-4周,,限:美13、美15学生选课,2021,否
美术学院,30806173,4,三维造型基础(2),3,周岳,25,"11,12,31,32
51,52",1-4周,,限:美14学生选课,2021,否
美术学院,30806173,5,三维造型基础(2),3,刘东雷,25,"11,12,31,32
51,52",1-4周,,限:美16学生选课,2021,否
美术学院,30806173,6,三维造型基础(2),3,刘铁军,25,"11,12,31,32
51,52",1-4周,,限:美17学生选课,2021,否
美术学院,30806173,7,三维造型基础(2),3,唐林涛,25,"11,12,31,32
51,52",1-4周,,限:美18学生选课,2021,否
美术学院,30806173,8,三维造型基础(2),3,范寅良,25,"11,12,31,32
51,52",1-4周,,限:美19学生选课,2021,否
美术学院,30806173,9,三维造型基础(2),3,邱松,31,"11,12,31,32
51,52",1-4周,,限:美110、美111学生选课,2021,否
美术学院,30806183,1,素描(2),3,曲欣,26,"11,12,21,22
31,32,41,42
51,52",7-9周,,限:美112、美115学生选课,2021,否
美术学院,30806183,2,素描(2),3,于婉莹,26,"11,12,21,22
31,32,41,42
51,52",1-3周,,限:美113、美114学生选课,2021,否
美术学院,30806183,3,素描(2),3,闫辉,26,"11,12,21,22
31,32,41,42
51,52",1-3周,,限:美116、美117学生选课,2021,否
美术学院,30806193,1,塑造(2),3,叶健,26,"11,12,21,22
31,32,41,42
51,52",4-6周,,限:美112、美115学生选课,2021,否
美术学院,30806193,2,塑造(2),3,宿志鹏,26,"11,12,21,22
31,32,41,42
51,52",7-9周,,限:美113、美114学生选课,2021,否
美术学院,30806193,3,塑造(2),3,宿志鹏,26,"11,12,21,22
31,32,41,42
51,52",4-6周,,限:美116、美117学生选课,2021,否
美术学院,30806203,1,综合造型基础（1）,3,杨建军,25,"11,12,31,32
51,52",5-8周,,限:美11学生选课,2021,否
美术学院,30806203,2,综合造型基础（1）,3,李迎军,25,"11,12,31,32
51,52",5-8周,,限:美12学生选课,2021,否
美术学院,30806203,3,综合造型基础（1）,3,张柏萌,25,"11,12,31,32
51,52",5-8周,,限:美13学生选课,2021,否
美术学院,30806203,4,综合造型基础（1）,3,叶健,25,"11,12,31,32
51,52",5-8周,,限:美14学生选课,2021,否
美术学院,30806203,5,综合造型基础（1）,3,叶健,25,"11,12,31,32
51,52",5-8周,,限:美15学生选课,2021,否
美术学院,30806203,6,综合造型基础（1）,3,涂山,25,"11,12,31,32
51,52",5-8周,,限:美16学生选课,2021,否
美术学院,30806203,7,综合造型基础（1）,3,李朝阳,25,"11,12,31,32
51,52",5-8周,,限:美17学生选课,2021,否
美术学院,30806203,8,综合造型基础（1）,3,叶健,25,"11,12,31,32
51,52",5-8周,,限:美18学生选课,2021,否
美术学院,30806203,9,综合造型基础（1）,3,刘新,25,"11,12,31,32
51,52",5-8周,,限:美19学生选课,2021,否
美术学院,30806203,10,综合造型基础（1）,3,徐迎庆,31,"11,12,31,32
51,52",5-8周,,限:美110、美111学生选课,2021,否
美术学院,30806223,1,影像与视频,3,叶健,26,"11,12,21,22
31,32,41,42
51,52",1-3周,,限:美112、美115学生选课,2021,否
美术学院,30806223,2,影像与视频,3,吴诗中,26,"11,12,21,22
31,32,41,42
51,52",4-6周,,限:美113、美114学生选课,2021,否
美术学院,30806223,3,影像与视频,3,马森,26,"11,12,21,22
31,32,41,42
51,52",7-9周,,限:美116、美117学生选课,2021,否
美术学院,30806243,0,中国工艺美术断代史（2）,3,陈彦姝,20,"11,12,31,32",1-6周,,限:美119学生选课,2021,否
美术学院,30806353,0,陶瓷成型基础,3,尹航,12,"11,12,31,32
51,52",1-4周,实践课,限:美03学生选课,2020,否
美术学院,30806483,0,西方近现代美术史,3,张敢,20,"11,12,31,32",7-12周,"外文教材,中文授课",限:美019学生选课,2020,否
美术学院,30806582,1,工业设计表达（2）-立体设计表达,2,王小义,25,"11,12,31,32",5-8周,实践课,限:美08学生选课; 实验室：C327,2020,否
美术学院,30806582,2,工业设计表达（2）-立体设计表达,2,刘强,15,"11,12,31,32",1-4周,实践课,限:美09学生选课; 实验室：C327,2020,否
美术学院,30806592,1,工业设计表达(3)-计算机辅助设计,2,刘志国,25,"11,12,31,32",1-4周,实践课,限:美08学生选课,2020,否
美术学院,30806592,2,工业设计表达(3)-计算机辅助设计,2,刘志国,15,"11,12,31,32",5-8周,实践课,限:美09学生选课,2020,否
美术学院,30806602,0,设计工程基础(2)-机能原理,2,陈洛奇,40,"11,12,31,32",9-12周,实践课,限:美08、美09学生选课,2020,否
美术学院,30806683,0,原型基础,3,冼枫,28,"31,32,51,52",15-16周,实验课,限:美010学生选课,2020,否
,,0,,,,,"11,12",后八周,,,,
美术学院,30806722,1,材料与设计,2,陆轶辰,20,"31,32",后八周,实验课,限:美96学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,30806722,2,材料与设计,2,韩风,20,"31,32",后八周,实验课,限:美97学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,30806771,0,用户研究方法,1,王国胜,20,"51,52",1-4周,实践课,限:美98学生选课,2019,否
美术学院,30806803,0,首饰设计与花丝工艺,3,潘妙,15,"11,12,31,32
51,52",1-4周,实践课,限:美913学生选课,2019,否
美术学院,30806843,0,中国画形态表现,3,叶健,12,"11,12,21,22
31,32,41,42
51,52",5-8周,,限:美015学生选课,2020,否
美术学院,30806893,0,刺绣工艺基础,3,张红娟,15,"11,12,31,32
51,52",9-12周,实践课,限:美01学生选课,2020,否
美术学院,30806922,0,染织工艺基础,2,贾京生,20,"11,12,31,32",5-8周,实践课,限:美02学生选课,2020,否
美术学院,30806933,0,编织工艺基础,3,张树新,15,"11,12,31,32
51,52",5-8周,实践课,限:美01学生选课,2020,否
美术学院,30806983,0,素描基础,3,张雷,20,"53,54,55,56",1-6周,,限:新雅学生选课,2021,否
美术学院,30806993,0,色彩基础,3,蒋智南,30,"61,62,63,64",6-11周,,限:新雅学生选课,2021,否
美术学院,30807003,0,中国画(1),3,关东海,30,"11,12,31,32
51,52",1-4周,实践课,限:美013、美014学生选课,2020,否
美术学院,30807033,0,设计基础,3,张平,20,"11,12,31,32
51,52",13-16周,,限:美119学生选课,2021,否
美术学院,30807053,0,中国工艺美术史史料学,3,尚刚,20,"11,12,31,32",7-12周,,限:美119学生选课,2021,否
美术学院,30807234,0,陶瓷工艺基础,4,章星,12,"51,52",10-14周,实验课;实践课,限:美03学生选课,2020,否
,,0,,,,,"11,12",11-15周,,,,
,,0,,,,,"31,32",10-15周,,,,
美术学院,30807243,1,视频创作,3,陈磊,30,"11,12,31,32
51,52",9-12周,实验课,限:美04学生选课,2020,否
美术学院,30807243,2,视频创作,3,王思雅,30,"11,12,31,32
51,52",9-12周,实验课,限:美05学生选课,2020,否
美术学院,30807254,0,塑造基础,4,邱耿钰,12,"31,32,51,52",5-9周,实践课,限:美03学生选课,2020,否
,,0,,,,,"11,12",5-10周,,,,
美术学院,30807273,1,建筑基础与构造营建,3,苏丹,20,"11,12,51,52",1-6周,,限:美06学生选课; 实验室：C526激光、B102木工、C329照明,2020,否
美术学院,30807273,2,建筑基础与构造营建,3,周浩明,25,"11,12,51,52",1-6周,,限:美07学生选课; 实验室：C526激光、B102木工、C329照明,2020,否
美术学院,30807433,0,浮雕胸像,3,王轶男,18,"11,12,21,22
31,32,41,42
51,52",7-9周,实践课,限:美118学生选课,2021,否
美术学院,30807448,0,动画创作（1）,8,王之纲,29,"51,52",1-10周,,限:美911学生选课,2019,否
,,0,,,,,"11,12,31,32",1-11周,,,,
美术学院,30807453,0,佛教物质文化,3,李静杰,20,"21,22,41,42",7-12周,,限:美919学生选课,2019,否
美术学院,30807483,0,泥塑头像（2）,3,马文甲,18,"11,12,21,22
31,32,41,42
51,52",1-3周,实践课,限:美118学生选课,2021,否
美术学院,30807493,0,抽象基础,3,陈辉,18,"11,12,21,22
31,32,41,42
51,52",10-12周,实验课,限:美118学生选课,2021,否
美术学院,30807663,0,考古学,3,李静杰,20,"21,22,41,42",1-6周,,限:美919学生选课,2019,否
美术学院,30807703,0,泥塑胸像（2）,3,李鹤,18,"11,12,21,22
31,32,41,42
51,52",9-12周,实践课,限:美918学生选课,2019,否
美术学院,40800163,0,服饰纺织品设计,3,刘亚,15,"11,12,31,32
51,52",7-10周,,限:美91学生选课,2019,否
美术学院,40800415,0,服装设计（3）,5,王悦,22,"11,12,31,32",9-15周,,限:美92学生选课,2019,否
,,0,,,,,"51,52",9-14周,,,,
美术学院,40800692,1,创作练习（2）,2,封帆,14,"11,12,21,22
31,32,41,42
51,52",13-16周,,限:美016学生选课,2020,否
美术学院,40800692,2,创作练习（2）,2,曲欣,13,"11,12,21,22
31,32,41,42
51,52",13-16周,,限:美915学生选课,2019,否
美术学院,40802774,0,地毯设计,4,张树新,15,"31,32,51,52",11-15周,,限:美91学生选课,2019,否
,,0,,,,,"11,12",11-16周,,,,
美术学院,40802832,0,纺织材料学,2,杨静,20,"11,12,31,32",1-4周,,限:美02学生选课,2020,否
美术学院,40803074,1,书籍设计,4,赵健,30,"31,32,51,52",5-9周,,限:美94学生选课,2019,否
,,1,,,,,"11,12",5-10周,,,,
美术学院,40803074,2,书籍设计,4,王红卫,30,"31,32,51,52",5-9周,,限:美95学生选课,2019,否
,,2,,,,,"11,12",5-10周,,,,
美术学院,40803081,0,设计思维,1,范寅良,40,"51,52",9-12周,,限:美08、美09学生选课,2020,否
美术学院,40803543,0,展示设计（1）,3,周艳阳,18,"11,12,31,32",1-6周,,限:美99学生选课,2019,否
美术学院,40804542,0,设计概论,2,郭秋惠,20,"41,42",1-12周,,限:美019学生选课,2020,否
美术学院,40804690,0,毕业论文,15,郭秋惠,20,,全周,,限:美819学生选课,2018,否
美术学院,40804731,0,产品计划,1,杨霖,20,"51,52",5-8周,,限:美98学生选课,2019,否
美术学院,40804852,1,家具设计,2,于历战,20,"11,12,51,52",13-16周,,限:美96学生选课; 实验室：C526激光、B102木工,2019,否
美术学院,40804852,2,家具设计,2,刘铁军,20,"11,12,51,52",13-16周,,限:美97学生选课; 实验室：C526激光、B102木工,2019,否
美术学院,40805203,0,装饰雕塑,3,冯崇利,18,"11,12,21,22
31,32,41,42
51,52",9-12周,,限:美018学生选课,2020,否
美术学院,40805211,0,综合设计表达,1,刘振生,20,"51,52",9-12周,,限:美98学生选课,2019,否
美术学院,40806453,0,中国传统雕塑彩塑,3,胥建国,18,"11,12,21,22
31,32,41,42
51,52",5-8周,,限:美918学生选课,2019,否
美术学院,40806483,0,抽象雕塑,3,陈辉,18,"11,12,21,22
31,32,41,42
51,52",1-4周,,限:美918学生选课,2019,否
美术学院,40806873,0,浮雕（2）,3,罗幻,18,"11,12,21,22
31,32,41,42
51,52",5-8周,实践课,限:美018学生选课,2020,否
美术学院,40806913,0,浮雕（1）,3,王轶男,18,"11,12,21,22
31,32,41,42
51,52",1-4周,实践课,限:美018学生选课,2020,否
美术学院,40806943,0,工笔人物（1）,3,丁荭,13,"11,12,21,22
31,32,41,42
51,52",1-4周,实践课,限:美915学生选课,2019,否
美术学院,40807023,0,水墨人物（2）,3,王巍,13,"11,12,21,22
31,32,41,42
51,52",5-8周,实践课,限:美915学生选课,2019,否
美术学院,40807081,0,展示材料与工艺,1,刘强,18,"51,52",1-4周,,限:美99学生选课,2019,否
美术学院,40807092,1,活版印刷与手工书实践,2,原博,30,"31,32,51,52",2-4周,实验课;实践课,限:美94学生选课,2019,否
,,1,,,,,"11,12",3-4周,,,,
美术学院,40807092,2,活版印刷与手工书实践,2,徐小鼎,30,"11,12",3-4周,实验课;实践课,限:美95学生选课,2019,否
,,2,,,,,"31,32,51,52",2-4周,,,,
美术学院,40807093,0,色彩(3),3,李睦,15,"11,12,21,22
31,32,41,42
51,52",5-8周,实践课,限:美916学生选课,2019,否
美术学院,40807113,0,漆艺修复与保护,3,杨佩璋,15,"11,12,31,32
51,52",5-8周,实验课,限:美914学生选课,2019,否
美术学院,40807132,0,山水画（2）,2,韩敬伟,13,"11,12,21,22
31,32,41,42
51,52",9-12周,实践课,限:美915学生选课,2019,否
美术学院,40807133,0,漆画艺术（3）,3,程向军,15,"11,12,31,32
51,52",1-4周,实验课,限:美914学生选课,2019,否
美术学院,40807143,0,壁画创作,3,岳嵩,15,"11,12,31,32
51,52",11-14周,,限:美013学生选课,2020,否
美术学院,40807153,0,漆艺应用设计（1）,3,李秉孺,15,"11,12,31,32
51,52",9-12周,实验课,限:美914学生选课,2019,否
美术学院,40807163,0,书法,3,方放,12,"11,12,21,22
31,32,41,42
51,52",1-4周,实践课,限:美015学生选课,2020,否
美术学院,40807172,0,思维转换训练,2,李帆,11,"11,12,21,22
31,32,41,42
51,52",4-7周,实践课,限:美017学生选课,2020,否
美术学院,40807192,0,版画综合技法,2,闫辉,11,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美017学生选课,2020,否
美术学院,40807193,0,视觉与空间,3,李德庚,60,"11,12,31,32
51,52",13-16周,实践课,限:美94、美95学生选课,2019,否
美术学院,40807203,0,中外设计论著导读,3,周志,20,"11,12",1-12周,,限:美919学生选课,2019,否
美术学院,40807212,0,声音表现,2,戴岱,29,"11,12,31,32",12-15周,,限:美911学生选课,2019,否
美术学院,40807222,0,表演基础,2,王印,26,"11,12",5-12周,,限:美011学生选课,2020,否
美术学院,40807223,0,中国现当代美术理论,3,陈池瑜,20,"31,32,51,52",7-12周,,限:美919学生选课,2019,否
美术学院,40807243,0,素描（4）,3,石冲,15,"11,12,21,22
31,32,41,42
51,52",1-4周,实践课,限:美916学生选课,2019,否
美术学院,40807333,1,专业设计(2),3,管沄嘉,20,"11,12,51,52",7-12周,实践课,限:美06学生选课; 实验室：C526激光、B102木工、C329照明,2020,否
美术学院,40807333,2,专业设计(2),3,汪建松,25,"11,12,51,52",7-12周,实践课,限:美07学生选课; 实验室：C526激光、B102木工、C329照明,2020,否
美术学院,40807463,0,传统雕塑临摹,3,胥建国,18,"11,12,21,22
31,32,41,42
51,52",13-16周,,限:美118学生选课,2021,否
美术学院,40807473,0,动画编剧,3,叶岚,26,"11,12,31,32
51,52",1-4周,,限:美011学生选课,2020,否
美术学院,40807493,0,视频制作,3,马森,20,"11,12,31,32
51,52",1-4周,实践课,限:美012学生选课,2020,否
美术学院,40807503,1,人体工程学与行为心理学,3,张月,20,"51,52",13-16周,,限:美06学生选课,2020,否
,,1,,,,,"31,32",后八周,,,,
美术学院,40807503,2,人体工程学与行为心理学,3,杜异,25,"51,52",13-16周,,限:美07学生选课,2020,否
,,2,,,,,"31,32",后八周,,,,
美术学院,40807513,0,印染工艺基础(2),3,杨建军,15,"11,12,31,32
51,52",1-4周,实践课,限:美01学生选课,2020,否
美术学院,40807553,0,摄影作品研究,3,吴诗中,17,"11,12,31,32
51,52",11-14周,,限:美912学生选课,2019,否
美术学院,40807563,0,中国近现代设计史,3,郭秋惠,20,"21,22",1-12周,,限:美019学生选课,2020,否
美术学院,40807623,0,综合设计基础,3,陈楠,60,"11,12,31,32
51,52",1-4周,,限:美04、美05学生选课,2020,否
美术学院,40807734,0,大画幅摄影,4,冯建国,20,"31,32,51,52",9-13周,,限:美012学生选课,2020,否
,,0,,,,,"11,12",9-14周,,,,
美术学院,40807753,0,数字媒介设计基础,3,向帆,60,"11,12,31,32
51,52",13-16周,,限:美04、美05学生选课,2020,否
美术学院,40807762,0,新媒体艺术,2,师丹青,28,"11,12",前八周,实践课,限:美010学生选课,2020,否
美术学院,40807764,0,吹制玻璃(1),4,李静,15,"11,12",5-10周,,限:美014学生选课,2020,否
,,0,,,,,"31,32,51,52",5-9周,,,,
美术学院,40807772,0,机织工艺,2,张红娟,15,"11,12,31,32",13-16周,实践课,限:美01学生选课,2020,否
美术学院,40807782,0,色彩(2),2,张姗姗,14,"11,12,21,22
31,32,41,42
51,52",5-8周,实践课,限:美016学生选课,2020,否
美术学院,40807792,0,跨专业设计实践(2),2,刘志国,40,"11,12,31,32",13-16周,实践课,限:美08、美09学生选课; 实验室：C327,2020,否
美术学院,40807813,0,装饰玻璃(1),3,李静,15,"11,12,31,32
51,52",11-14周,实验课,限:美014学生选课,2020,否
美术学院,40808383,0,泥塑胸像,3,魏二强,18,"11,12,21,22
31,32,41,42
51,52",4-6周,,限:美118学生选课,2021,否
美术学院,40808412,0,综合材料,2,顾黎明,14,"11,12,21,22
31,32,41,42
51,52",9-12周,,限:美016学生选课,2020,否
美术学院,40808443,0,跨媒介多媒体影像艺术,3,邓岩,17,"11,12,31,32
51,52",7-10周,,限:美912学生选课,2019,否
美术学院,40808522,0,构图练习,2,齐鸣,12,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美015学生选课,2020,否
美术学院,40808643,1,专业设计（6）,3,黄艳,20,"11,12,51,52",7-12周,实验课,限:美96学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40808643,2,专业设计（6）,3,陆轶辰,20,"11,12,51,52",7-12周,实验课,限:美97学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40808743,0,信息图表设计,3,吴琼,28,"31,32,51,52",9-14周,,限:美010学生选课,2020,否
美术学院,40808852,0,素描（3）,2,曲欣,12,"11,12,21,22
31,32,41,42
51,52",1-4周,实践课,限:美917学生选课,2019,否
美术学院,40808862,0,综合训练（1）,2,崔彦伟,12,"11,12,21,22
31,32,41,42
51,52",9-12周,实践课,限:美917学生选课,2019,否
美术学院,40808912,0,跨专业设计实践(4),2,刘强,35,"11,12,31,32",13-16周,,限:美98、美99学生选课; 实验室：C327,2019,否
美术学院,40808922,0,色彩（3）,2,宋克,12,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美917学生选课,2019,否
美术学院,40808932,0,平版版画基础,2,付斌,11,"11,12,21,22
31,32,41,42
51,52",8-10周,实践课,限:美017学生选课,2020,否
美术学院,40808942,0,丝网版版画基础,2,文中言,11,"11,12,21,22
31,32,41,42
51,52",1-3周,实践课,限:美017学生选课,2020,否
美术学院,40808953,1,专业设计（5）,3,梁雯,20,"11,12,51,52",1-6周,,限:美96学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40808953,2,专业设计（5）,3,崔笑声,20,"11,12,51,52",1-6周,,限:美97学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40808971,0,专业实践考察(1),1,付斌,11,"11,12,21,22
31,32,41,42
51,52",11-12周,实践课,限:美017学生选课,2020,否
美术学院,40808992,0,智能空间设计,2,徐迎庆,24,"11,12",后八周,实践课,限:美910学生选课,2019,否
美术学院,40809002,0,视觉语言训练,2,李天元,15,"11,12,21,22
31,32,41,42
51,52",9-12周,实践课,限:美916学生选课,2019,否
美术学院,40809012,0,创作练习（4）,2,顾黎明,15,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美916学生选课,2019,否
美术学院,40809022,0,专业语言训练,2,周爱民,12,"11,12,21,22
31,32,41,42
51,52",5-8周,实践课,限:美917学生选课,2019,否
美术学院,40809054,0,室内纺织品设计,4,张宝华,15,"31,32,51,52",1-5周,,限:美91学生选课,2019,否
,,0,,,,,"11,12",1-6周,,,,
美术学院,40809061,1,纸纤维艺术与设计,1,原博,30,"31,32,51,52",1周,实验课;实践课,限:美94学生选课,2019,否
,,1,,,,,"11,12",1-2周,,,,
美术学院,40809061,2,纸纤维艺术与设计,1,徐小鼎,30,"31,32,51,52",1周,实验课;实践课,限:美95学生选课,2019,否
,,2,,,,,"11,12",1-2周,,,,
美术学院,40809101,0,材料与实验雕塑,1,谭勋,18,"43,44,45,46","2,4,6,8周",实践课,限:美918学生选课,2019,否
美术学院,40809103,0,展示设计（2）,3,范寅良,18,"11,12,31,32",7-12周,,限:美99学生选课,2019,否
美术学院,40809131,0,公共雕塑（1）,1,董书兵,18,"43,44,45,46","10,12,14,16周",实践课,限:美918学生选课,2019,否
美术学院,40809152,0,广告设计,2,马泉,60,"11,12",11-12周,,限:美94、美95学生选课,2019,否
,,0,,,,,"31,32,51,52",10-12周,,,,
美术学院,40809163,0,具象雕塑,3,李鹤,18,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美918学生选课,2019,否
美术学院,40809172,0,中外建筑园林史论（2）,2,周浩明,40,"31,32",前八周,,限:美06、美07学生选课,2020,否
美术学院,40809213,0,产品设计（2）,3,赵颖,20,"11,12,31,32",7-12周,,限:美98学生选课; 实验室：C327,2019,否
美术学院,40809223,0,产品设计（1）,3,王国胜,20,"11,12,31,32",1-6周,,限:美98学生选课; 实验室：C327,2019,否
